"id","price","room_type"
987654766003645056,NA,"Entire home/apt"
903110151305805952,NA,"Entire home/apt"
1097116605119314944,NA,"Private room"
29851718,845,"Entire home/apt"
969625326040173824,561,"Entire home/apt"
1112963555103628800,NA,"Private room"
899000055105472384,NA,"Private room"
838586,NA,"Entire home/apt"
52262568,350,"Entire home/apt"
823406575491358208,343,"Entire home/apt"
841484,NA,"Entire home/apt"
999233353645584768,NA,"Private room"
591565,NA,"Private room"
1067188561161716224,396,"Entire home/apt"
927353218349068544,454,"Entire home/apt"
646116286313431680,378,"Entire home/apt"
19812,NA,"Entire home/apt"
911614953936526336,NA,"Private room"
22368370,NA,"Entire home/apt"
24140198,NA,"Entire home/apt"
60457,NA,"Entire home/apt"
1169664704428292096,132,"Entire home/apt"
701981073507216640,337,"Entire home/apt"
862890,NA,"Private room"
908902110868808832,456,"Entire home/apt"
548618432625308416,110,"Entire home/apt"
50971404,205,"Entire home/apt"
927065431332544512,NA,"Entire home/apt"
39435705,200,"Entire home/apt"
23979686,NA,"Entire home/apt"
9357,175,"Entire home/apt"
37940610,NA,"Entire home/apt"
868216997788960640,NA,"Entire home/apt"
1048926180068919424,381,"Private room"
50488612,91,"Entire home/apt"
905821067093280640,129,"Entire home/apt"
35988369,NA,"Entire home/apt"
15381675,206,"Private room"
1037183306021585024,NA,"Private room"
5882725,185,"Entire home/apt"
835934696620291200,919,"Private room"
878484956150776320,NA,"Entire home/apt"
263005,NA,"Entire home/apt"
1048925866005753856,NA,"Private room"
880492416678821504,NA,"Entire home/apt"
1049193842908498688,NA,"Private room"
1171955,275,"Entire home/apt"
801711929496391552,50,"Private room"
26639925,50,"Private room"
882573523563771776,NA,"Entire home/apt"
292637,NA,"Entire home/apt"
1055832641298532224,NA,"Entire home/apt"
1023066352401171584,227,"Entire home/apt"
1057775995368202624,NA,"Private room"
965033404639076992,169,"Entire home/apt"
30564887,479,"Private room"
1067326029022351360,NA,"Entire home/apt"
1199318303561965824,299,"Entire home/apt"
889554354331086080,NA,"Private room"
836606637923430400,NA,"Entire home/apt"
910786394092056448,195,"Entire home/apt"
838394397813629184,NA,"Hotel room"
839607315156742912,NA,"Private room"
839542253443554432,NA,"Private room"
22188812,NA,"Entire home/apt"
1061995840557392640,NA,"Entire home/apt"
47210401,329,"Entire home/apt"
1175917377217904896,550,"Entire home/apt"
42207141,NA,"Entire home/apt"
621136137682975360,320,"Entire home/apt"
723507,NA,"Entire home/apt"
1111530244924783232,649,"Entire home/apt"
699081955951522176,402,"Entire home/apt"
50260094,92,"Private room"
1066893742168662272,NA,"Entire home/apt"
889476110467771648,NA,"Private room"
50900377,50,"Private room"
765563,NA,"Entire home/apt"
44154818,NA,"Private room"
1083888,NA,"Private room"
889691690130486528,NA,"Private room"
890113780576866816,NA,"Private room"
16253413,112,"Private room"
892063550476731136,NA,"Private room"
22862882,NA,"Entire home/apt"
1207519278056487424,104,"Private room"
892945511885181952,NA,"Entire home/apt"
731362824620187136,499,"Entire home/apt"
5110541,NA,"Entire home/apt"
2250790,NA,"Private room"
1067481448238763648,NA,"Entire home/apt"
40986283,NA,"Private room"
1069618889356272640,NA,"Entire home/apt"
889566654051073536,NA,"Private room"
889566540064154112,NA,"Private room"
889501516298878976,NA,"Private room"
36554098,NA,"Private room"
22192417,NA,"Entire home/apt"
661124761175705472,759,"Entire home/apt"
630864416509205760,715,"Entire home/apt"
891921998004425472,NA,"Entire home/apt"
40305281,NA,"Private room"
1084025560242946304,NA,"Entire home/apt"
1084121726692781440,NA,"Entire home/apt"
965008395140109312,NA,"Hotel room"
2193902,240,"Entire home/apt"
38521947,NA,"Private room"
4392596,NA,"Private room"
4407557,NA,"Private room"
1127418309061390976,NA,"Private room"
5131879,NA,"Entire home/apt"
2282085,NA,"Entire home/apt"
2273733,NA,"Private room"
9445789,100,"Entire home/apt"
691653368293101696,308,"Entire home/apt"
684716759603498496,190,"Entire home/apt"
42580405,NA,"Entire home/apt"
4447904,NA,"Entire home/apt"
2432545,NA,"Entire home/apt"
950712569462157312,285,"Entire home/apt"
5191617,NA,"Private room"
1125534910147318912,NA,"Entire home/apt"
5204458,NA,"Entire home/apt"
2489920,NA,"Entire home/apt"
2501809,NA,"Private room"
2516430,NA,"Private room"
4456555,NA,"Entire home/apt"
41403642,NA,"Private room"
336055,32,"Private room"
22208373,46,"Entire home/apt"
2909461,NA,"Entire home/apt"
3857180,NA,"Private room"
2984662,NA,"Entire home/apt"
3059273,NA,"Private room"
3072242,NA,"Entire home/apt"
3868100,NA,"Entire home/apt"
17561119,139,"Entire home/apt"
1217501306123181824,519,"Private room"
2540173,NA,"Entire home/apt"
2554110,NA,"Entire home/apt"
4726941,NA,"Entire home/apt"
2563997,NA,"Entire home/apt"
2598087,NA,"Private room"
9436038,120,"Entire home/apt"
22207978,NA,"Entire home/apt"
2695372,NA,"Entire home/apt"
899915234353462912,85,"Private room"
41322811,NA,"Private room"
51917088,461,"Entire home/apt"
1136927824648876032,71,"Private room"
3739864,NA,"Private room"
5185359,NA,"Entire home/apt"
49553240,NA,"Private room"
5313584,NA,"Entire home/apt"
2722693,NA,"Entire home/apt"
2821079,NA,"Entire home/apt"
2847633,NA,"Private room"
2854050,NA,"Private room"
1030672401840244096,174,"Entire home/apt"
3167768,NA,"Entire home/apt"
3191450,NA,"Private room"
3171234,NA,"Entire home/apt"
4727912,NA,"Entire home/apt"
4792533,NA,"Private room"
3272743,NA,"Entire home/apt"
3985673,NA,"Entire home/apt"
729814772008750720,300,"Entire home/apt"
711561274536674560,429,"Private room"
34197959,45,"Private room"
688534380674543488,89,"Private room"
4003515,NA,"Private room"
4547273,NA,"Entire home/apt"
47880558,NA,"Private room"
1205459490971902720,62,"Private room"
32095900,40,"Private room"
4037379,NA,"Entire home/apt"
22015654,NA,"Entire home/apt"
53130026,NA,"Private room"
1745358,165,"Private room"
1729286,NA,"Private room"
3465651,84,"Private room"
16449771,100,"Private room"
4861859,NA,"Private room"
3386746,NA,"Entire home/apt"
890749315997067520,75,"Private room"
4076084,NA,"Entire home/apt"
1018933040911584128,92,"Private room"
957840105436009728,515,"Entire home/apt"
9416007,70,"Private room"
27430644,50,"Private room"
1015168578871804032,214,"Entire home/apt"
4891172,NA,"Entire home/apt"
1864061,NA,"Entire home/apt"
4891616,NA,"Entire home/apt"
4902025,NA,"Private room"
39087293,50,"Private room"
3423516,NA,"Entire home/apt"
1901357,NA,"Entire home/apt"
23377713,NA,"Private room"
4137414,NA,"Entire home/apt"
1322432,NA,"Entire home/apt"
1300950,NA,"Private room"
751359271785565824,260,"Entire home/apt"
1245479,NA,"Private room"
1086162992623122048,100,"Private room"
4857075,NA,"Entire home/apt"
1712660,NA,"Private room"
22482376,NA,"Private room"
892682416283989760,106,"Private room"
4082357,NA,"Entire home/apt"
741178664950324864,130,"Private room"
1810640,NA,"Private room"
4592475,NA,"Private room"
3448037,NA,"Entire home/apt"
791171438144825984,499,"Entire home/apt"
4920912,NA,"Entire home/apt"
4925368,NA,"Private room"
4927910,NA,"Private room"
1960045,NA,"Private room"
50793849,96,"Private room"
22505480,NA,"Private room"
1984390,NA,"Entire home/apt"
1168706691983071744,525,"Entire home/apt"
2008122,NA,"Entire home/apt"
3488989,NA,"Entire home/apt"
53676368,81,"Private room"
4643192,NA,"Entire home/apt"
4199411,NA,"Entire home/apt"
3522329,NA,"Entire home/apt"
822188649801139584,368,"Entire home/apt"
1628156,200,"Private room"
4211276,NA,"Entire home/apt"
13170159,140,"Entire home/apt"
2075526,NA,"Entire home/apt"
2083547,NA,"Entire home/apt"
22037644,NA,"Entire home/apt"
22531866,NA,"Private room"
1048926020815951616,426,"Private room"
1077292045029557376,680,"Entire home/apt"
28329004,126,"Private room"
730574439705544448,84,"Private room"
1194458269999890432,93,"Private room"
425423,50,"Private room"
30071646,NA,"Private room"
25511717,NA,"Private room"
21852332,180,"Private room"
941526822234794496,46,"Private room"
35384123,85,"Private room"
44642468,100,"Entire home/apt"
18895187,50,"Private room"
1084314858874629376,166,"Entire home/apt"
6726337,120,"Entire home/apt"
1234858259431720192,93,"Private room"
4917122,NA,"Entire home/apt"
14351693,62,"Private room"
1171976263534900992,1999,"Entire home/apt"
3539882,NA,"Entire home/apt"
5002867,NA,"Private room"
2079686,NA,"Entire home/apt"
666708304495128704,352,"Entire home/apt"
2111336,NA,"Private room"
3585309,NA,"Entire home/apt"
2122613,NA,"Entire home/apt"
1048926235825676672,394,"Private room"
3619399,NA,"Private room"
4693338,NA,"Private room"
2137111,NA,"Entire home/apt"
2141635,NA,"Private room"
3637029,NA,"Private room"
3655007,NA,"Private room"
2183430,NA,"Private room"
4350495,NA,"Private room"
3666709,NA,"Entire home/apt"
2186138,NA,"Entire home/apt"
883301925669465600,206,"Entire home/apt"
661815525849464192,71,"Entire home/apt"
29829066,NA,"Entire home/apt"
789446125370099584,187,"Entire home/apt"
4456312,52,"Private room"
937952439512243328,94,"Entire home/apt"
876713339623757568,139,"Private room"
21369232,40,"Private room"
27949503,NA,"Private room"
22381052,40,"Private room"
12376365,70,"Private room"
1230456467253112320,96,"Private room"
5895056,56,"Private room"
27906875,NA,"Entire home/apt"
659318499793428480,55,"Private room"
49447624,169,"Private room"
34256727,125,"Entire home/apt"
780590521339559296,106,"Private room"
38522188,85,"Private room"
594364901323939456,75,"Private room"
1014657466592684288,45,"Private room"
394111,75,"Private room"
24758883,NA,"Private room"
681366942258397312,175,"Entire home/apt"
238683,42,"Private room"
691523395653351936,147,"Entire home/apt"
39058690,75,"Private room"
48921786,106,"Private room"
1068741903107300608,80,"Private room"
29655436,NA,"Entire home/apt"
28041818,40,"Private room"
775598595236475008,106,"Private room"
21280280,39,"Private room"
725374269862818304,70,"Private room"
29981890,NA,"Entire home/apt"
52304392,150,"Entire home/apt"
43358518,471,"Entire home/apt"
724719197235678848,125,"Private room"
28719621,NA,"Entire home/apt"
1027032751654217088,96,"Entire home/apt"
29995977,NA,"Private room"
50060238,91,"Private room"
29083751,NA,"Private room"
906602360602163072,88,"Entire home/apt"
52995360,160,"Entire home/apt"
851431022872884096,250,"Entire home/apt"
781400979774366976,146,"Entire home/apt"
741531697395335168,126,"Private room"
13004996,147,"Entire home/apt"
14281526,150,"Entire home/apt"
508095992839347904,86,"Private room"
5895082,60,"Private room"
40026658,NA,"Entire home/apt"
36142198,NA,"Entire home/apt"
42495863,NA,"Entire home/apt"
47183756,102,"Private room"
7094112,250,"Entire home/apt"
624070672075315968,NA,"Entire home/apt"
1645667,134,"Private room"
5999786,59,"Private room"
2435198,45,"Private room"
30053410,65,"Private room"
724712165452391424,121,"Private room"
1135404412261240192,121,"Private room"
389482,75,"Private room"
9295402,45,"Private room"
763765859890748800,110,"Private room"
28042014,40,"Private room"
726795202821831296,175,"Entire home/apt"
52011240,65,"Entire home/apt"
803900033218779776,75,"Private room"
17624400,NA,"Entire home/apt"
51614134,53,"Private room"
1511303,122,"Private room"
19844482,150,"Private room"
45711426,NA,"Private room"
51918710,NA,"Entire home/apt"
570610211219335296,NA,"Entire home/apt"
46917182,119,"Entire home/apt"
1218046084688513280,40,"Private room"
29384622,NA,"Entire home/apt"
40292818,130,"Entire home/apt"
1206607624557111552,116,"Private room"
45813469,170,"Entire home/apt"
654374746298580480,89,"Private room"
15845669,100,"Entire home/apt"
31095373,40,"Private room"
50117518,47,"Private room"
953709683318097152,55,"Private room"
1021014944535778432,278,"Entire home/apt"
896939245238848896,145,"Private room"
15937310,54,"Private room"
878904671193875840,60,"Private room"
50126048,130,"Private room"
589735024458525824,100,"Private room"
943544801089756800,65,"Private room"
588433935054614784,75,"Private room"
895547053633648512,70,"Entire home/apt"
1332473,80,"Private room"
899921833554830592,51,"Private room"
2889377,48,"Private room"
1016022731250285824,199,"Entire home/apt"
44282642,115,"Entire home/apt"
26136583,NA,"Entire home/apt"
27585318,NA,"Private room"
29700761,NA,"Entire home/apt"
883404921227567616,48,"Private room"
857422905691998848,52,"Private room"
9026203,70,"Private room"
1054528883890923264,39,"Private room"
41402380,NA,"Private room"
1010701184173961472,149,"Entire home/apt"
14149046,42,"Private room"
878866172223857024,80,"Private room"
50504090,NA,"Private room"
876664384815230592,138,"Private room"
32809387,264,"Private room"
3258196,399,"Entire home/apt"
592923226218573952,75,"Private room"
762426,NA,"Private room"
8108376,107,"Private room"
1079281610989843840,NA,"Private room"
4125398,NA,"Private room"
1062524509478702976,100,"Entire home/apt"
2057480,NA,"Entire home/apt"
685726194938498048,200,"Entire home/apt"
772767421017560320,165,"Entire home/apt"
869914087181379840,100,"Private room"
16860045,46,"Entire home/apt"
576554964542755712,99,"Entire home/apt"
12272376,244,"Private room"
964766056473184128,45,"Private room"
673371494715317248,95,"Private room"
46913873,225,"Private room"
772002179366812032,75,"Private room"
625949325513875968,203,"Entire home/apt"
1180404015808412160,44,"Private room"
1175302222923339520,250,"Entire home/apt"
1041907565910291840,100,"Private room"
43336316,250,"Private room"
875733442892648320,36,"Private room"
38707413,86,"Private room"
890794,NA,"Private room"
220563,NA,"Private room"
869436219398511872,NA,"Private room"
1050040320734520832,NA,"Entire home/apt"
1064006705607446144,NA,"Entire home/apt"
734508389359559040,352,"Entire home/apt"
700962934143319552,150,"Private room"
823349333746787072,335,"Entire home/apt"
1020280756370673152,47,"Private room"
1033917984737819520,304,"Entire home/apt"
1034915633546378112,120,"Entire home/apt"
45378043,90,"Private room"
888237097750103936,129,"Private room"
828516904142959232,52,"Private room"
961102840821453184,400,"Entire home/apt"
9665709,NA,"Entire home/apt"
7262068,NA,"Private room"
7348509,NA,"Entire home/apt"
7686940,NA,"Private room"
8042732,NA,"Entire home/apt"
5935275,NA,"Private room"
10562990,NA,"Entire home/apt"
6246681,NA,"Entire home/apt"
6326582,NA,"Shared room"
6599950,NA,"Entire home/apt"
39861127,389,"Private room"
970497589664733184,180,"Entire home/apt"
46470574,105,"Entire home/apt"
565955554959928960,85,"Private room"
750630709509833984,NA,"Entire home/apt"
54067905,68,"Entire home/apt"
43946617,89,"Entire home/apt"
708883217066615040,NA,"Entire home/apt"
773026534596863872,NA,"Entire home/apt"
24833279,148,"Private room"
876801663993159168,239,"Private room"
46158284,130,"Entire home/apt"
12221970,900,"Entire home/apt"
676691150991486080,67,"Entire home/apt"
977616731845565184,70,"Private room"
30425770,250,"Private room"
991991358246446464,NA,"Entire home/apt"
997802618442437376,100,"Private room"
33589697,194,"Entire home/apt"
681340518773187072,279,"Entire home/apt"
38135970,60,"Private room"
17899730,181,"Entire home/apt"
2530057,NA,"Private room"
2531865,NA,"Entire home/apt"
2660576,NA,"Shared room"
2702351,NA,"Entire home/apt"
625153363281072384,85,"Shared room"
1142907745550508800,228,"Entire home/apt"
683996557814541440,125,"Entire home/apt"
717197794672647040,139,"Private room"
803909163389869184,75,"Private room"
25537456,118,"Entire home/apt"
978956928884556928,NA,"Private room"
1152347402131790208,546,"Entire home/apt"
48331524,75,"Private room"
633986809547076608,592,"Entire home/apt"
24251237,NA,"Entire home/apt"
1112407338199543936,308,"Entire home/apt"
112304,NA,"Private room"
953728610532190208,133,"Entire home/apt"
771430,NA,"Private room"
