"latitude","longitude","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","price","room_type","numb_dollar"
40.7039,-73.94346,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",92,"Private room",92
40.7080777680645,-73.9526534469729,"Neighborhood highlights","Williamsburg","Brooklyn",165,"Private room",165
40.714581912032,-73.9897854407231,"","Lower East Side","Manhattan",120,"Private room",120
40.74926,-73.97643,"","Murray Hill","Manhattan",140,"Entire home/apt",140
40.7544,-73.99539,"","Hell's Kitchen","Manhattan",651,"Private room",651
40.6530169694293,-73.9525302653855,"Neighborhood highlights","East Flatbush","Brooklyn",NA,"Entire home/apt",NA
40.69019,-73.94914,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.73579,-73.98175,"","Gramercy","Manhattan",NA,"Private room",NA
40.78807,-73.97406,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.7546241,-73.966457,"","Midtown","Manhattan",140,"Entire home/apt",140
40.75038,-73.97599,"Neighborhood highlights","Murray Hill","Manhattan",200,"Entire home/apt",200
40.66165,-73.84127,"Neighborhood highlights","Howard Beach","Queens",NA,"Private room",NA
40.76012,-73.96607,"Neighborhood highlights","Midtown","Manhattan",330,"Entire home/apt",330
40.68176,-73.9403,"","Bedford-Stuyvesant","Brooklyn",170,"Entire home/apt",170
40.79297,-73.96755,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.78041,-73.98224,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.7155557499526,-73.9976492550697,"Neighborhood highlights","Chinatown","Manhattan",784,"Entire home/apt",784
40.74864,-73.97736,"","Murray Hill","Manhattan",200,"Entire home/apt",200
40.6628,-73.98393,"Neighborhood highlights","South Slope","Brooklyn",NA,"Entire home/apt",NA
40.735401,-74.0053843,"Neighborhood highlights","West Village","Manhattan",442,"Entire home/apt",442
40.76813,-73.96793,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.7336747,-74.0078694,"Neighborhood highlights","West Village","Manhattan",464,"Entire home/apt",464
40.8024986,-73.9668444,"Neighborhood highlights","Upper West Side","Manhattan",93,"Private room",93
40.80384,-73.9676,"Neighborhood highlights","Upper West Side","Manhattan",140,"Private room",140
40.73959,-73.91912,"Neighborhood highlights","Sunnyside","Queens",NA,"Entire home/apt",NA
40.85137,-73.94047,"Neighborhood highlights","Washington Heights","Manhattan",NA,"Private room",NA
40.77772,-73.92252,"Neighborhood highlights","Ditmars Steinway","Queens",NA,"Entire home/apt",NA
40.70757,-73.94057,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.7806339306426,-73.9817070049284,"","Upper West Side","Manhattan",166,"Entire home/apt",166
40.81484,-73.95065,"","Harlem","Manhattan",NA,"Private room",NA
40.72597,-73.98938,"Neighborhood highlights","East Village","Manhattan",NA,"Entire home/apt",NA
40.70382,-73.92464,"Neighborhood highlights","Bushwick","Brooklyn",260,"Entire home/apt",260
40.75029,-73.97694,"Neighborhood highlights","Murray Hill","Manhattan",180,"Entire home/apt",180
40.734617,-74.0063544,"Neighborhood highlights","West Village","Manhattan",402,"Entire home/apt",402
40.763208502815,-73.9756083339681,"Neighborhood highlights","Midtown","Manhattan",799,"Hotel room",799
40.7265318,-73.9850461,"Neighborhood highlights","East Village","Manhattan",444,"Entire home/apt",444
40.7235722,-73.9825545,"Neighborhood highlights","East Village","Manhattan",408,"Entire home/apt",408
40.73149,-73.99296,"Neighborhood highlights","Greenwich Village","Manhattan",325,"Entire home/apt",325
40.7357054,-74.0062094,"Neighborhood highlights","West Village","Manhattan",671,"Entire home/apt",671
40.70845,-73.95332,"Neighborhood highlights","Williamsburg","Brooklyn",119,"Private room",119
40.66955,-73.95166,"Neighborhood highlights","Crown Heights","Brooklyn",NA,"Private room",NA
40.68674,-73.91492,"","Bushwick","Brooklyn",60,"Private room",60
40.64921,-73.97243,"Neighborhood highlights","Windsor Terrace","Brooklyn",NA,"Entire home/apt",NA
40.68498,-73.93767,"","Bedford-Stuyvesant","Brooklyn",145,"Entire home/apt",145
40.70446,-73.91988,"Neighborhood highlights","Bushwick","Brooklyn",NA,"Private room",NA
40.7520917835677,-73.9868014313863,"","Midtown","Manhattan",302,"Entire home/apt",302
40.70663,-73.94701,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.714,-74.00956,"Neighborhood highlights","Tribeca","Manhattan",449,"Entire home/apt",449
40.67242,-73.95713,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.8016165001917,-73.9673781611115,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Private room",NA
40.75658,-73.9889,"Neighborhood highlights","Theater District","Manhattan",370,"Entire home/apt",370
40.68399,-73.92168,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",150,"Private room",150
40.81088,-73.90733,"","Mott Haven","Bronx",NA,"Private room",NA
40.7499,-73.97545,"","Murray Hill","Manhattan",200,"Entire home/apt",200
40.68232,-73.93023,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",110,"Entire home/apt",110
40.76402,-73.98364,"Neighborhood highlights","Midtown","Manhattan",218,"Entire home/apt",218
40.74282,-73.98312,"","Midtown","Manhattan",641,"Entire home/apt",641
40.70476,-74.00891,"","Financial District","Manhattan",NA,"Entire home/apt",NA
40.7132156,-73.9563231,"","Williamsburg","Brooklyn",90,"Entire home/apt",90
40.88472,-73.86267,"Neighborhood highlights","Olinville","Bronx",NA,"Private room",NA
40.729222,-74.002791,"Neighborhood highlights","West Village","Manhattan",585,"Entire home/apt",585
40.69153,-73.99264,"Neighborhood highlights","Brooklyn Heights","Brooklyn",NA,"Entire home/apt",NA
40.7708224,-73.9575626,"","Upper East Side","Manhattan",50,"Entire home/apt",50
40.71327,-73.99201,"Neighborhood highlights","Chinatown","Manhattan",NA,"Entire home/apt",NA
40.7719841003418,-73.9545135498047,"","Upper East Side","Manhattan",52,"Entire home/apt",52
40.76511,-73.98153,"Neighborhood highlights","Midtown","Manhattan",225,"Entire home/apt",225
40.68676,-73.97521,"Neighborhood highlights","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.71966,-73.98362,"","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.68953,-73.95903,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.73379,-74.0055,"Neighborhood highlights","West Village","Manhattan",378,"Entire home/apt",378
40.78188,-73.98188,"","Upper West Side","Manhattan",678,"Private room",678
40.7327478,-74.0054936,"Neighborhood highlights","West Village","Manhattan",150,"Entire home/apt",150
40.7177626193714,-73.9835280878607,"","Lower East Side","Manhattan",130,"Entire home/apt",130
40.76048,-73.96175,"Neighborhood highlights","Upper East Side","Manhattan",144,"Entire home/apt",144
40.70036,-73.91723,"","Bushwick","Brooklyn",NA,"Private room",NA
40.6594,-73.96037,"Neighborhood highlights","Prospect-Lefferts Gardens","Brooklyn",NA,"Entire home/apt",NA
40.787252185845,-73.9543220306885,"","Upper East Side","Manhattan",250,"Entire home/apt",250
40.72754,-73.97739,"Neighborhood highlights","East Village","Manhattan",NA,"Entire home/apt",NA
40.7049092617441,-74.0112261995216,"","Financial District","Manhattan",685,"Entire home/apt",685
40.74641,-73.99712,"Neighborhood highlights","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.86569,-73.92865,"Neighborhood highlights","Inwood","Manhattan",NA,"Entire home/apt",NA
40.68018,-73.92734,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",360,"Entire home/apt",360
40.689607535565,-73.9285760149561,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",42,"Private room",42
40.69615,-73.9339,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.78188,-73.98188,"","Upper West Side","Manhattan",571,"Private room",571
40.69351,-73.99467,"","Brooklyn Heights","Brooklyn",166,"Entire home/apt",166
40.68668,-73.93896,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",36,"Private room",36
40.6821409879709,-73.9198710457739,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",150,"Private room",150
40.778724078009,-73.9813428266056,"","Upper West Side","Manhattan",190,"Entire home/apt",190
40.80021,-73.96277,"","Upper West Side","Manhattan",NA,"Private room",NA
40.72092,-73.99577,"Neighborhood highlights","Nolita","Manhattan",190,"Entire home/apt",190
40.69821,-73.93217,"Neighborhood highlights","Bushwick","Brooklyn",229,"Entire home/apt",229
40.73891,-74.0058,"Neighborhood highlights","West Village","Manhattan",NA,"Entire home/apt",NA
40.7600402871019,-73.9611776716263,"","Upper East Side","Manhattan",85,"Private room",85
40.67546,-73.96953,"Neighborhood highlights","Prospect Heights","Brooklyn",NA,"Entire home/apt",NA
40.7186,-73.95407,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.77331,-73.91799,"Neighborhood highlights","Ditmars Steinway","Queens",NA,"Entire home/apt",NA
40.715793,-74.005871,"Neighborhood highlights","Tribeca","Manhattan",512,"Entire home/apt",512
40.71226,-73.96179,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.76485,-73.82043,"Neighborhood highlights","Flushing","Queens",NA,"Private room",NA
40.78188,-73.98188,"","Upper West Side","Manhattan",571,"Private room",571
40.7600723384759,-73.9900856087051,"Neighborhood highlights","Hell's Kitchen","Manhattan",96,"Private room",96
40.78188,-73.98188,"","Upper West Side","Manhattan",828,"Private room",828
40.78188,-73.98188,"","Upper West Side","Manhattan",787,"Private room",787
40.7122,-73.94212,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.68141,-73.9508,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.71671,-73.98872,"Neighborhood highlights","Lower East Side","Manhattan",86,"Private room",86
40.85678,-73.93673,"","Washington Heights","Manhattan",NA,"Entire home/apt",NA
40.68742,-73.92143,"","Bedford-Stuyvesant","Brooklyn",175,"Entire home/apt",175
40.7638700948533,-73.972187618011,"Neighborhood highlights","Midtown","Manhattan",1000,"Hotel room",1000
40.7597862680065,-73.9885759298635,"","Hell's Kitchen","Manhattan",270,"Entire home/apt",270
40.732961,-74.0056651,"Neighborhood highlights","West Village","Manhattan",519,"Entire home/apt",519
40.71384,-73.99488,"","Chinatown","Manhattan",158,"Private room",158
40.71488,-73.99535,"Neighborhood highlights","Chinatown","Manhattan",135,"Private room",135
40.78063,-73.95273,"Neighborhood highlights","Upper East Side","Manhattan",155,"Entire home/apt",155
40.68134,-73.92586,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.72568,-74.00165,"","SoHo","Manhattan",NA,"Entire home/apt",NA
40.71923,-73.95126,"","Greenpoint","Brooklyn",186,"Entire home/apt",186
40.7784080505371,-73.9556274414062,"","Upper East Side","Manhattan",50,"Entire home/apt",50
40.691914,-73.924858,"Neighborhood highlights","Bushwick","Brooklyn",44,"Private room",44
40.71092,-73.94085,"Neighborhood highlights","Williamsburg","Brooklyn",122,"Private room",122
40.79016,-73.94778,"Neighborhood highlights","East Harlem","Manhattan",NA,"Private room",NA
40.79064,-73.97288,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.69637,-73.93893,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.76221,-73.98308,"","Theater District","Manhattan",183,"Entire home/apt",183
40.6829397,-73.9286371,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.80193,-73.94982,"Neighborhood highlights","Harlem","Manhattan",NA,"Entire home/apt",NA
40.7262927,-74.0021651,"Neighborhood highlights","SoHo","Manhattan",467,"Entire home/apt",467
40.70019,-73.92012,"","Bushwick","Brooklyn",NA,"Private room",NA
40.58525,-73.81715,"Neighborhood highlights","Rockaway Beach","Queens",NA,"Entire home/apt",NA
40.71952,-73.99849,"","Little Italy","Manhattan",115,"Entire home/apt",115
40.76479,-73.81848,"Neighborhood highlights","Flushing","Queens",NA,"Private room",NA
40.7598674561465,-73.9888153851062,"Neighborhood highlights","Hell's Kitchen","Manhattan",108,"Private room",108
40.67769,-73.89298,"Neighborhood highlights","Cypress Hills","Brooklyn",NA,"Private room",NA
40.86818,-73.91655,"","Inwood","Manhattan",NA,"Entire home/apt",NA
40.68765,-73.95145,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.70508,-73.91657,"","Bushwick","Brooklyn",NA,"Private room",NA
40.64052,-73.95351,"Neighborhood highlights","Flatbush","Brooklyn",NA,"Entire home/apt",NA
40.74993,-73.97555,"Neighborhood highlights","Murray Hill","Manhattan",200,"Hotel room",200
40.7766,-73.9551,"Neighborhood highlights","Upper East Side","Manhattan",103,"Private room",103
40.74577,-74.00074,"Neighborhood highlights","Chelsea","Manhattan",NA,"Entire home/apt",NA
40.6985,-73.92798,"Neighborhood highlights","Bushwick","Brooklyn",135,"Entire home/apt",135
40.76493,-73.97814,"","Midtown","Manhattan",192,"Entire home/apt",192
40.7131955617682,-73.9570294065016,"Neighborhood highlights","Williamsburg","Brooklyn",175,"Entire home/apt",175
40.67995,-73.91086,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",410,"Entire home/apt",410
40.7526,-73.99378,"","Hell's Kitchen","Manhattan",557,"Private room",557
40.75376,-73.82859,"","Flushing","Queens",NA,"Private room",NA
40.70904,-73.94147,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.78188,-73.98188,"","Upper West Side","Manhattan",768,"Private room",768
40.6895476651447,-73.9358271489608,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",130,"Private room",130
40.68522,-73.93479,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",295,"Private room",295
40.7602412,-73.9954328,"","Hell's Kitchen","Manhattan",120,"Entire home/apt",120
40.72918,-74.00237,"","Greenwich Village","Manhattan",280,"Entire home/apt",280
40.76521,-73.97932,"","Midtown","Manhattan",341,"Entire home/apt",341
40.7230480005835,-73.9877671585551,"","East Village","Manhattan",650,"Entire home/apt",650
40.72209,-73.98487,"Neighborhood highlights","East Village","Manhattan",448,"Entire home/apt",448
40.6854,-73.96741,"","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.75795,-73.83696,"Neighborhood highlights","Flushing","Queens",NA,"Private room",NA
40.70434,-73.92804,"Neighborhood highlights","Bushwick","Brooklyn",67,"Private room",67
40.73753,-73.98026,"Neighborhood highlights","Gramercy","Manhattan",97,"Private room",97
40.72778,-73.98846,"Neighborhood highlights","East Village","Manhattan",NA,"Entire home/apt",NA
40.71472,-73.99725,"Neighborhood highlights","Chinatown","Manhattan",672,"Entire home/apt",672
40.73958,-73.98143,"Neighborhood highlights","Kips Bay","Manhattan",101,"Private room",101
40.74905,-73.98238,"Neighborhood highlights","Midtown","Manhattan",150,"Entire home/apt",150
40.7665,-73.98708,"Neighborhood highlights","Hell's Kitchen","Manhattan",675,"Entire home/apt",675
40.6865412656881,-73.9139815373932,"","Bushwick","Brooklyn",70,"Entire home/apt",70
40.65612,-73.9989,"Neighborhood highlights","Sunset Park","Brooklyn",NA,"Entire home/apt",NA
40.68497,-73.9266,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",299,"Entire home/apt",299
40.67898,-73.91004,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",140,"Entire home/apt",140
40.80174,-73.96612,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.76254,-73.99165,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.74865,-73.97524,"Neighborhood highlights","Murray Hill","Manhattan",130,"Entire home/apt",130
40.67215,-73.88852,"Neighborhood highlights","East New York","Brooklyn",NA,"Entire home/apt",NA
40.78094,-73.95285,"Neighborhood highlights","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.6825931254474,-73.9127070482883,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",70,"Entire home/apt",70
40.67965,-73.97287,"Neighborhood highlights","Prospect Heights","Brooklyn",NA,"Entire home/apt",NA
40.85988,-73.93143,"Neighborhood highlights","Inwood","Manhattan",NA,"Entire home/apt",NA
40.74512,-73.92329,"Neighborhood highlights","Sunnyside","Queens",NA,"Private room",NA
40.7546241,-73.966457,"","Midtown","Manhattan",180,"Entire home/apt",180
40.7390917,-74.0015969,"Neighborhood highlights","West Village","Manhattan",369,"Entire home/apt",369
40.7364344794407,-73.9807498536014,"","Gramercy","Manhattan",116,"Private room",116
40.75619,-73.91881,"Neighborhood highlights","Astoria","Queens",NA,"Private room",NA
40.76028,-73.99501,"Neighborhood highlights","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
